application_date,segment,case_count,application_year,application_month,application_dow,application_qtr,application_daytype,application_season,dist_holi,dist_muharram,dist_dussehra,dist_diwali,dist_christmas,case_count,WPI,WPI-3m,WPI-6m
11/11/2018,2,10556,2018,11,6,QTR4,weekend,autumn,130,303,331,350,44,10556,,,
11/12/2018,1,5253,2018,11,0,QTR4,weekday,autumn,129,302,330,349,43,5253,,,
11/12/2018,2,19627,2018,11,0,QTR4,weekday,autumn,129,302,330,349,43,19627,,,
11/13/2018,1,4162,2018,11,1,QTR4,weekday,autumn,128,301,329,348,42,4162,,,
11/13/2018,2,22386,2018,11,1,QTR4,weekday,autumn,128,301,329,348,42,22386,,,
11/14/2018,1,4090,2018,11,2,QTR4,weekday,autumn,127,300,328,347,41,4090,,,
11/14/2018,2,23788,2018,11,2,QTR4,weekday,autumn,127,300,328,347,41,23788,,,
11/15/2018,1,3237,2018,11,3,QTR4,weekday,autumn,126,299,327,346,40,3237,,,
11/15/2018,2,26869,2018,11,3,QTR4,weekday,autumn,126,299,327,346,40,26869,,,
11/16/2018,1,3590,2018,11,4,QTR4,weekday,autumn,125,298,326,345,39,3590,,,
11/16/2018,2,25435,2018,11,4,QTR4,weekday,autumn,125,298,326,345,39,25435,,,
11/17/2018,1,2855,2018,11,5,QTR4,weekday,autumn,124,297,325,344,38,2855,,,
11/17/2018,2,29369,2018,11,5,QTR4,weekday,autumn,124,297,325,344,38,29369,,,
11/18/2018,1,1591,2018,11,6,QTR4,weekend,autumn,123,296,324,343,37,1591,,,
11/18/2018,2,19196,2018,11,6,QTR4,weekend,autumn,123,296,324,343,37,19196,,,
11/19/2018,1,4528,2018,11,0,QTR4,weekday,autumn,122,295,323,342,36,4528,,,
11/19/2018,2,28964,2018,11,0,QTR4,weekday,autumn,122,295,323,342,36,28964,,,
11/20/2018,1,3436,2018,11,1,QTR4,weekday,autumn,121,294,322,341,35,3436,,,
11/20/2018,2,29229,2018,11,1,QTR4,weekday,autumn,121,294,322,341,35,29229,,,
11/21/2018,1,3466,2018,11,2,QTR4,weekday,autumn,120,293,321,340,34,3466,,,
11/21/2018,2,28858,2018,11,2,QTR4,weekday,autumn,120,293,321,340,34,28858,,,
11/22/2018,1,3390,2018,11,3,QTR4,weekday,autumn,119,292,320,339,33,3390,,,
11/22/2018,2,27428,2018,11,3,QTR4,weekday,autumn,119,292,320,339,33,27428,,,
11/23/2018,1,3556,2018,11,4,QTR4,weekday,autumn,118,291,319,338,32,3556,,,
11/23/2018,2,24909,2018,11,4,QTR4,weekday,autumn,118,291,319,338,32,24909,,,
11/24/2018,1,2469,2018,11,5,QTR4,weekday,autumn,117,290,318,337,31,2469,,,
11/24/2018,2,24745,2018,11,5,QTR4,weekday,autumn,117,290,318,337,31,24745,,,
11/25/2018,1,1346,2018,11,6,QTR4,weekend,autumn,116,289,317,336,30,1346,,,
11/25/2018,2,15535,2018,11,6,QTR4,weekend,autumn,116,289,317,336,30,15535,,,
11/26/2018,1,3530,2018,11,0,QTR4,weekday,autumn,115,288,316,335,29,3530,,,
11/26/2018,2,24801,2018,11,0,QTR4,weekday,autumn,115,288,316,335,29,24801,,,
11/27/2018,1,3056,2018,11,1,QTR4,weekday,autumn,114,287,315,334,28,3056,,,
11/27/2018,2,24264,2018,11,1,QTR4,weekday,autumn,114,287,315,334,28,24264,,,
11/28/2018,1,3286,2018,11,2,QTR4,weekday,autumn,113,286,314,333,27,3286,,,
11/28/2018,2,17303,2018,11,2,QTR4,weekday,autumn,113,286,314,333,27,17303,,,
11/29/2018,1,3251,2018,11,3,QTR4,weekday,autumn,112,285,313,332,26,3251,,,
11/29/2018,2,6192,2018,11,3,QTR4,weekday,autumn,112,285,313,332,26,6192,,,
11/30/2018,1,5135,2018,11,4,QTR4,weekday,autumn,111,284,312,331,25,5135,,,
11/30/2018,2,1309,2018,11,4,QTR4,weekday,autumn,111,284,312,331,25,1309,,,
12/1/2018,1,624,2018,12,5,QTR4,weekday,winter,110,283,311,330,24,624,,,
12/1/2018,2,7885,2018,12,5,QTR4,weekday,winter,110,283,311,330,24,7885,,,
12/2/2018,1,692,2018,12,6,QTR4,weekend,winter,109,282,310,329,23,692,,,
12/2/2018,2,4642,2018,12,6,QTR4,weekend,winter,109,282,310,329,23,4642,,,
12/3/2018,1,3455,2018,12,0,QTR4,weekday,winter,108,281,309,328,22,3455,,,
12/3/2018,2,4863,2018,12,0,QTR4,weekday,winter,108,281,309,328,22,4863,,,
12/4/2018,1,2965,2018,12,1,QTR4,weekday,winter,107,280,308,327,21,2965,,,
12/4/2018,2,5702,2018,12,1,QTR4,weekday,winter,107,280,308,327,21,5702,,,
12/5/2018,1,2891,2018,12,2,QTR4,weekday,winter,106,279,307,326,20,2891,,,
12/5/2018,2,4461,2018,12,2,QTR4,weekday,winter,106,279,307,326,20,4461,,,
12/6/2018,1,2974,2018,12,3,QTR4,weekday,winter,105,278,306,325,19,2974,,,
12/6/2018,2,5192,2018,12,3,QTR4,weekday,winter,105,278,306,325,19,5192,,,
12/7/2018,1,2743,2018,12,4,QTR4,weekday,winter,104,277,305,324,18,2743,,,
12/7/2018,2,5580,2018,12,4,QTR4,weekday,winter,104,277,305,324,18,5580,,,
12/8/2018,1,2194,2018,12,5,QTR4,weekday,winter,103,276,304,323,17,2194,,,
12/8/2018,2,6255,2018,12,5,QTR4,weekday,winter,103,276,304,323,17,6255,,,
12/9/2018,1,1227,2018,12,6,QTR4,weekend,winter,102,275,303,322,16,1227,,,
12/9/2018,2,4736,2018,12,6,QTR4,weekend,winter,102,275,303,322,16,4736,,,
12/10/2018,1,3281,2018,12,0,QTR4,weekday,winter,101,274,302,321,15,3281,,,
12/10/2018,2,7111,2018,12,0,QTR4,weekday,winter,101,274,302,321,15,7111,,,
12/11/2018,1,2894,2018,12,1,QTR4,weekday,winter,100,273,301,320,14,2894,,,
12/11/2018,2,22447,2018,12,1,QTR4,weekday,winter,100,273,301,320,14,22447,,,
12/12/2018,1,3018,2018,12,2,QTR4,weekday,winter,99,272,300,319,13,3018,,,
12/12/2018,2,27006,2018,12,2,QTR4,weekday,winter,99,272,300,319,13,27006,,,
12/13/2018,1,2987,2018,12,3,QTR4,weekday,winter,98,271,299,318,12,2987,,,
12/13/2018,2,29512,2018,12,3,QTR4,weekday,winter,98,271,299,318,12,29512,,,
12/14/2018,1,3050,2018,12,4,QTR4,weekday,winter,97,270,298,317,11,3050,,,
12/14/2018,2,29255,2018,12,4,QTR4,weekday,winter,97,270,298,317,11,29255,,,
12/15/2018,1,1911,2018,12,5,QTR4,weekday,winter,96,269,297,316,10,1911,,,
12/15/2018,2,28818,2018,12,5,QTR4,weekday,winter,96,269,297,316,10,28818,,,
12/16/2018,1,1157,2018,12,6,QTR4,weekend,winter,95,268,296,315,9,1157,,,
12/16/2018,2,16784,2018,12,6,QTR4,weekend,winter,95,268,296,315,9,16784,,,
12/17/2018,1,3250,2018,12,0,QTR4,weekday,winter,94,267,295,314,8,3250,,,
12/17/2018,2,31959,2018,12,0,QTR4,weekday,winter,94,267,295,314,8,31959,,,
12/18/2018,1,2602,2018,12,1,QTR4,weekday,winter,93,266,294,313,7,2602,,,
12/18/2018,2,30828,2018,12,1,QTR4,weekday,winter,93,266,294,313,7,30828,,,
12/19/2018,1,2989,2018,12,2,QTR4,weekday,winter,92,265,293,312,6,2989,,,
12/19/2018,2,32024,2018,12,2,QTR4,weekday,winter,92,265,293,312,6,32024,,,
12/20/2018,1,2878,2018,12,3,QTR4,weekday,winter,91,264,292,311,5,2878,,,
12/20/2018,2,33782,2018,12,3,QTR4,weekday,winter,91,264,292,311,5,33782,,,
12/21/2018,1,2887,2018,12,4,QTR4,weekday,winter,90,263,291,310,4,2887,,,
12/21/2018,2,30829,2018,12,4,QTR4,weekday,winter,90,263,291,310,4,30829,,,
12/22/2018,1,2230,2018,12,5,QTR4,weekday,winter,89,262,290,309,3,2230,,,
12/22/2018,2,29914,2018,12,5,QTR4,weekday,winter,89,262,290,309,3,29914,,,
12/23/2018,1,1290,2018,12,6,QTR4,weekend,winter,88,261,289,308,2,1290,,,
12/23/2018,2,17015,2018,12,6,QTR4,weekend,winter,88,261,289,308,2,17015,,,
12/24/2018,1,3464,2018,12,0,QTR4,weekday,winter,87,260,288,307,1,3464,,,
12/24/2018,2,22621,2018,12,0,QTR4,weekday,winter,87,260,288,307,1,22621,,,
12/25/2018,1,2848,2018,12,1,QTR4,weekday,winter,86,259,287,306,0,2848,,,
12/25/2018,2,18225,2018,12,1,QTR4,weekday,winter,86,259,287,306,0,18225,,,
12/26/2018,1,2832,2018,12,2,QTR4,weekday,winter,85,258,286,305,364,2832,,,
12/26/2018,2,20953,2018,12,2,QTR4,weekday,winter,85,258,286,305,364,20953,,,
12/27/2018,1,3026,2018,12,3,QTR4,weekday,winter,84,257,285,304,363,3026,,,
12/27/2018,2,20222,2018,12,3,QTR4,weekday,winter,84,257,285,304,363,20222,,,
12/28/2018,1,3203,2018,12,4,QTR4,weekday,winter,83,256,284,303,362,3203,,,
12/28/2018,2,15611,2018,12,4,QTR4,weekday,winter,83,256,284,303,362,15611,,,
12/29/2018,1,2709,2018,12,5,QTR4,weekday,winter,82,255,283,302,361,2709,,,
12/29/2018,2,9341,2018,12,5,QTR4,weekday,winter,82,255,283,302,361,9341,,,
12/30/2018,1,1906,2018,12,6,QTR4,weekend,winter,81,254,282,301,360,1906,,,
12/30/2018,2,2873,2018,12,6,QTR4,weekend,winter,81,254,282,301,360,2873,,,
12/31/2018,1,8116,2018,12,0,QTR4,weekday,winter,80,253,281,300,359,8116,,,
12/31/2018,2,2159,2018,12,0,QTR4,weekday,winter,80,253,281,300,359,2159,,,
1/1/2019,1,125,2019,1,1,QTR1,weekday,winter,79,252,280,299,358,125,,,
1/1/2019,2,4408,2019,1,1,QTR1,weekday,winter,79,252,280,299,358,4408,,,
1/2/2019,1,3946,2019,1,2,QTR1,weekday,winter,78,251,279,298,357,3946,,,
1/2/2019,2,6594,2019,1,2,QTR1,weekday,winter,78,251,279,298,357,6594,,,
1/3/2019,1,3519,2019,1,3,QTR1,weekday,winter,77,250,278,297,356,3519,,,
1/3/2019,2,6009,2019,1,3,QTR1,weekday,winter,77,250,278,297,356,6009,,,
1/4/2019,1,3198,2019,1,4,QTR1,weekday,winter,76,249,277,296,355,3198,,,
1/4/2019,2,6723,2019,1,4,QTR1,weekday,winter,76,249,277,296,355,6723,,,
1/5/2019,1,2285,2019,1,5,QTR1,weekday,winter,75,248,276,295,354,2285,,,
1/5/2019,2,6306,2019,1,5,QTR1,weekday,winter,75,248,276,295,354,6306,,,
1/6/2019,1,1462,2019,1,6,QTR1,weekend,winter,74,247,275,294,353,1462,,,
1/6/2019,2,5596,2019,1,6,QTR1,weekend,winter,74,247,275,294,353,5596,,,
1/7/2019,1,3132,2019,1,0,QTR1,weekday,winter,73,246,274,293,352,3132,,,
1/7/2019,2,6452,2019,1,0,QTR1,weekday,winter,73,246,274,293,352,6452,,,
1/8/2019,1,3062,2019,1,1,QTR1,weekday,winter,72,245,273,292,351,3062,,,
1/8/2019,2,8424,2019,1,1,QTR1,weekday,winter,72,245,273,292,351,8424,,,
1/9/2019,1,3192,2019,1,2,QTR1,weekday,winter,71,244,272,291,350,3192,,,
1/9/2019,2,8566,2019,1,2,QTR1,weekday,winter,71,244,272,291,350,8566,,,
1/10/2019,1,3377,2019,1,3,QTR1,weekday,winter,70,243,271,290,349,3377,,,
1/10/2019,2,8994,2019,1,3,QTR1,weekday,winter,70,243,271,290,349,8994,,,
1/11/2019,1,3316,2019,1,4,QTR1,weekday,winter,69,242,270,289,348,3316,,,
1/11/2019,2,23316,2019,1,4,QTR1,weekday,winter,69,242,270,289,348,23316,,,
1/12/2019,1,2865,2019,1,5,QTR1,weekday,winter,68,241,269,288,347,2865,,,
1/12/2019,2,26872,2019,1,5,QTR1,weekday,winter,68,241,269,288,347,26872,,,
1/13/2019,1,1815,2019,1,6,QTR1,weekend,winter,67,240,268,287,346,1815,,,
1/13/2019,2,17030,2019,1,6,QTR1,weekend,winter,67,240,268,287,346,17030,,,
1/14/2019,1,3582,2019,1,0,QTR1,weekday,winter,66,239,267,286,345,3582,,,
1/14/2019,2,20761,2019,1,0,QTR1,weekday,winter,66,239,267,286,345,20761,,,
1/15/2019,1,3126,2019,1,1,QTR1,weekday,winter,65,238,266,285,344,3126,,,
1/15/2019,2,15144,2019,1,1,QTR1,weekday,winter,65,238,266,285,344,15144,,,
1/16/2019,1,3779,2019,1,2,QTR1,weekday,winter,64,237,265,284,343,3779,,,
1/16/2019,2,19468,2019,1,2,QTR1,weekday,winter,64,237,265,284,343,19468,,,
1/17/2019,1,3628,2019,1,3,QTR1,weekday,winter,63,236,264,283,342,3628,,,
1/17/2019,2,25795,2019,1,3,QTR1,weekday,winter,63,236,264,283,342,25795,,,
1/18/2019,1,3684,2019,1,4,QTR1,weekday,winter,62,235,263,282,341,3684,,,
1/18/2019,2,30316,2019,1,4,QTR1,weekday,winter,62,235,263,282,341,30316,,,
1/19/2019,1,2847,2019,1,5,QTR1,weekday,winter,61,234,262,281,340,2847,,,
1/19/2019,2,31483,2019,1,5,QTR1,weekday,winter,61,234,262,281,340,31483,,,
1/20/2019,1,1712,2019,1,6,QTR1,weekend,winter,60,233,261,280,339,1712,,,
1/20/2019,2,22180,2019,1,6,QTR1,weekend,winter,60,233,261,280,339,22180,,,
1/21/2019,1,4085,2019,1,0,QTR1,weekday,winter,59,232,260,279,338,4085,,,
1/21/2019,2,31569,2019,1,0,QTR1,weekday,winter,59,232,260,279,338,31569,,,
1/22/2019,1,3250,2019,1,1,QTR1,weekday,winter,58,231,259,278,337,3250,,,
1/22/2019,2,33126,2019,1,1,QTR1,weekday,winter,58,231,259,278,337,33126,,,
1/23/2019,1,3522,2019,1,2,QTR1,weekday,winter,57,230,258,277,336,3522,,,
1/23/2019,2,30138,2019,1,2,QTR1,weekday,winter,57,230,258,277,336,30138,,,
1/24/2019,1,3309,2019,1,3,QTR1,weekday,winter,56,229,257,276,335,3309,,,
1/24/2019,2,28514,2019,1,3,QTR1,weekday,winter,56,229,257,276,335,28514,,,
1/25/2019,1,3473,2019,1,4,QTR1,weekday,winter,55,228,256,275,334,3473,,,
1/25/2019,2,25944,2019,1,4,QTR1,weekday,winter,55,228,256,275,334,25944,,,
1/26/2019,1,1696,2019,1,5,QTR1,weekday,winter,54,227,255,274,333,1696,,,
1/26/2019,2,19469,2019,1,5,QTR1,weekday,winter,54,227,255,274,333,19469,,,
1/27/2019,1,1349,2019,1,6,QTR1,weekend,winter,53,226,254,273,332,1349,,,
1/27/2019,2,17067,2019,1,6,QTR1,weekend,winter,53,226,254,273,332,17067,,,
1/28/2019,1,3746,2019,1,0,QTR1,weekday,winter,52,225,253,272,331,3746,,,
1/28/2019,2,20619,2019,1,0,QTR1,weekday,winter,52,225,253,272,331,20619,,,
1/29/2019,1,2736,2019,1,1,QTR1,weekday,winter,51,224,252,271,330,2736,,,
1/29/2019,2,17872,2019,1,1,QTR1,weekday,winter,51,224,252,271,330,17872,,,
1/30/2019,1,3415,2019,1,2,QTR1,weekday,winter,50,223,251,270,329,3415,,,
1/30/2019,2,7627,2019,1,2,QTR1,weekday,winter,50,223,251,270,329,7627,,,
1/31/2019,1,5981,2019,1,3,QTR1,weekday,winter,49,222,250,269,328,5981,,,
1/31/2019,2,2177,2019,1,3,QTR1,weekday,winter,49,222,250,269,328,2177,,,
2/1/2019,1,223,2019,2,4,QTR1,weekday,winter,48,221,249,268,327,223,,,
2/1/2019,2,9130,2019,2,4,QTR1,weekday,winter,48,221,249,268,327,9130,,,
2/2/2019,1,2407,2019,2,5,QTR1,weekday,winter,47,220,248,267,326,2407,,,
2/2/2019,2,8096,2019,2,5,QTR1,weekday,winter,47,220,248,267,326,8096,,,
2/3/2019,1,1590,2019,2,6,QTR1,weekend,winter,46,219,247,266,325,1590,,,
2/3/2019,2,4482,2019,2,6,QTR1,weekend,winter,46,219,247,266,325,4482,,,
2/4/2019,1,3835,2019,2,0,QTR1,weekday,winter,45,218,246,265,324,3835,,,
2/4/2019,2,5101,2019,2,0,QTR1,weekday,winter,45,218,246,265,324,5101,,,
2/5/2019,1,3301,2019,2,1,QTR1,weekday,winter,44,217,245,264,323,3301,,,
2/5/2019,2,4987,2019,2,1,QTR1,weekday,winter,44,217,245,264,323,4987,,,
2/6/2019,1,3634,2019,2,2,QTR1,weekday,winter,43,216,244,263,322,3634,,,
2/6/2019,2,5957,2019,2,2,QTR1,weekday,winter,43,216,244,263,322,5957,,,
2/7/2019,1,3176,2019,2,3,QTR1,weekday,winter,42,215,243,262,321,3176,,,
2/7/2019,2,5825,2019,2,3,QTR1,weekday,winter,42,215,243,262,321,5825,,,
2/8/2019,1,5498,2019,2,4,QTR1,weekday,winter,41,214,242,261,320,5498,,,
2/8/2019,2,6251,2019,2,4,QTR1,weekday,winter,41,214,242,261,320,6251,,,
2/9/2019,1,336,2019,2,5,QTR1,weekday,winter,40,213,241,260,319,336,,,
2/9/2019,2,5710,2019,2,5,QTR1,weekday,winter,40,213,241,260,319,5710,,,
2/10/2019,1,1862,2019,2,6,QTR1,weekend,winter,39,212,240,259,318,1862,,,
2/10/2019,2,4874,2019,2,6,QTR1,weekend,winter,39,212,240,259,318,4874,,,
2/11/2019,1,3766,2019,2,0,QTR1,weekday,winter,38,211,239,258,317,3766,,,
2/11/2019,2,16196,2019,2,0,QTR1,weekday,winter,38,211,239,258,317,16196,,,
2/12/2019,1,3317,2019,2,1,QTR1,weekday,winter,37,210,238,257,316,3317,,,
2/12/2019,2,17511,2019,2,1,QTR1,weekday,winter,37,210,238,257,316,17511,,,
2/13/2019,1,2764,2019,2,2,QTR1,weekday,winter,36,209,237,256,315,2764,,,
2/13/2019,2,27089,2019,2,2,QTR1,weekday,winter,36,209,237,256,315,27089,,,
2/14/2019,1,3327,2019,2,3,QTR1,weekday,winter,35,208,236,255,314,3327,,,
2/14/2019,2,30824,2019,2,3,QTR1,weekday,winter,35,208,236,255,314,30824,,,
2/15/2019,1,3371,2019,2,4,QTR1,weekday,winter,34,207,235,254,313,3371,,,
2/15/2019,2,29520,2019,2,4,QTR1,weekday,winter,34,207,235,254,313,29520,,,
2/16/2019,1,2407,2019,2,5,QTR1,weekday,winter,33,206,234,253,312,2407,,,
2/16/2019,2,31478,2019,2,5,QTR1,weekday,winter,33,206,234,253,312,31478,,,
2/17/2019,1,1634,2019,2,6,QTR1,weekend,winter,32,205,233,252,311,1634,,,
2/17/2019,2,18868,2019,2,6,QTR1,weekend,winter,32,205,233,252,311,18868,,,
2/18/2019,1,3531,2019,2,0,QTR1,weekday,winter,31,204,232,251,310,3531,,,
2/18/2019,2,28760,2019,2,0,QTR1,weekday,winter,31,204,232,251,310,28760,,,
2/19/2019,1,3423,2019,2,1,QTR1,weekday,winter,30,203,231,250,309,3423,,,
2/19/2019,2,30809,2019,2,1,QTR1,weekday,winter,30,203,231,250,309,30809,,,
2/20/2019,1,3250,2019,2,2,QTR1,weekday,winter,29,202,230,249,308,3250,,,
2/20/2019,2,30903,2019,2,2,QTR1,weekday,winter,29,202,230,249,308,30903,,,
2/21/2019,1,3167,2019,2,3,QTR1,weekday,winter,28,201,229,248,307,3167,,,
2/21/2019,2,30438,2019,2,3,QTR1,weekday,winter,28,201,229,248,307,30438,,,
2/22/2019,1,3127,2019,2,4,QTR1,weekday,winter,27,200,228,247,306,3127,,,
2/22/2019,2,26837,2019,2,4,QTR1,weekday,winter,27,200,228,247,306,26837,,,
2/23/2019,1,1980,2019,2,5,QTR1,weekday,winter,26,199,227,246,305,1980,,,
2/23/2019,2,25349,2019,2,5,QTR1,weekday,winter,26,199,227,246,305,25349,,,
2/24/2019,1,1519,2019,2,6,QTR1,weekend,winter,25,198,226,245,304,1519,,,
2/24/2019,2,17246,2019,2,6,QTR1,weekend,winter,25,198,226,245,304,17246,,,
2/25/2019,1,3704,2019,2,0,QTR1,weekday,winter,24,197,225,244,303,3704,,,
2/25/2019,2,22012,2019,2,0,QTR1,weekday,winter,24,197,225,244,303,22012,,,
2/26/2019,1,2985,2019,2,1,QTR1,weekday,winter,23,196,224,243,302,2985,,,
2/26/2019,2,22168,2019,2,1,QTR1,weekday,winter,23,196,224,243,302,22168,,,
2/27/2019,1,3324,2019,2,2,QTR1,weekday,winter,22,195,223,242,301,3324,,,
2/27/2019,2,12670,2019,2,2,QTR1,weekday,winter,22,195,223,242,301,12670,,,
2/28/2019,1,5196,2019,2,3,QTR1,weekday,winter,21,194,222,241,300,5196,,,
2/28/2019,2,2300,2019,2,3,QTR1,weekday,winter,21,194,222,241,300,2300,,,
3/1/2019,1,2607,2019,3,4,QTR1,weekday,summer,20,193,221,240,299,2607,,,
3/1/2019,2,7079,2019,3,4,QTR1,weekday,summer,20,193,221,240,299,7079,,,
3/2/2019,1,533,2019,3,5,QTR1,weekday,summer,19,192,220,239,298,533,,,
3/2/2019,2,6662,2019,3,5,QTR1,weekday,summer,19,192,220,239,298,6662,,,
3/3/2019,1,1619,2019,3,6,QTR1,weekend,summer,18,191,219,238,297,1619,,,
3/3/2019,2,4388,2019,3,6,QTR1,weekend,summer,18,191,219,238,297,4388,,,
3/4/2019,1,4596,2019,3,0,QTR1,weekday,summer,17,190,218,237,296,4596,,,
3/4/2019,2,5229,2019,3,0,QTR1,weekday,summer,17,190,218,237,296,5229,,,
3/5/2019,1,2947,2019,3,1,QTR1,weekday,summer,16,189,217,236,295,2947,,,
3/5/2019,2,4933,2019,3,1,QTR1,weekday,summer,16,189,217,236,295,4933,,,
3/6/2019,1,3163,2019,3,2,QTR1,weekday,summer,15,188,216,235,294,3163,,,
3/6/2019,2,5747,2019,3,2,QTR1,weekday,summer,15,188,216,235,294,5747,,,
3/7/2019,1,3189,2019,3,3,QTR1,weekday,summer,14,187,215,234,293,3189,,,
3/7/2019,2,7105,2019,3,3,QTR1,weekday,summer,14,187,215,234,293,7105,,,
3/8/2019,1,3488,2019,3,4,QTR1,weekday,summer,13,186,214,233,292,3488,,,
3/8/2019,2,8782,2019,3,4,QTR1,weekday,summer,13,186,214,233,292,8782,,,
3/9/2019,1,2491,2019,3,5,QTR1,weekday,summer,12,185,213,232,291,2491,,,
3/9/2019,2,7835,2019,3,5,QTR1,weekday,summer,12,185,213,232,291,7835,,,
3/10/2019,1,1526,2019,3,6,QTR1,weekend,summer,11,184,212,231,290,1526,,,
3/10/2019,2,7242,2019,3,6,QTR1,weekend,summer,11,184,212,231,290,7242,,,
3/11/2019,1,3968,2019,3,0,QTR1,weekday,summer,10,183,211,230,289,3968,,,
3/11/2019,2,20922,2019,3,0,QTR1,weekday,summer,10,183,211,230,289,20922,,,
3/12/2019,1,3461,2019,3,1,QTR1,weekday,summer,9,182,210,229,288,3461,,,
3/12/2019,2,31879,2019,3,1,QTR1,weekday,summer,9,182,210,229,288,31879,,,
3/13/2019,1,3535,2019,3,2,QTR1,weekday,summer,8,181,209,228,287,3535,,,
3/13/2019,2,34588,2019,3,2,QTR1,weekday,summer,8,181,209,228,287,34588,,,
3/14/2019,1,3269,2019,3,3,QTR1,weekday,summer,7,180,208,227,286,3269,,,
3/14/2019,2,38345,2019,3,3,QTR1,weekday,summer,7,180,208,227,286,38345,,,
3/15/2019,1,3418,2019,3,4,QTR1,weekday,summer,6,179,207,226,285,3418,,,
3/15/2019,2,36212,2019,3,4,QTR1,weekday,summer,6,179,207,226,285,36212,,,
3/16/2019,1,2341,2019,3,5,QTR1,weekday,summer,5,178,206,225,284,2341,,,
3/16/2019,2,34031,2019,3,5,QTR1,weekday,summer,5,178,206,225,284,34031,,,
3/17/2019,1,1869,2019,3,6,QTR1,weekend,summer,4,177,205,224,283,1869,,,
3/17/2019,2,26901,2019,3,6,QTR1,weekend,summer,4,177,205,224,283,26901,,,
3/18/2019,1,4233,2019,3,0,QTR1,weekday,summer,3,176,204,223,282,4233,,,
3/18/2019,2,31358,2019,3,0,QTR1,weekday,summer,3,176,204,223,282,31358,,,
3/19/2019,1,3609,2019,3,1,QTR1,weekday,summer,2,175,203,222,281,3609,,,
3/19/2019,2,34886,2019,3,1,QTR1,weekday,summer,2,175,203,222,281,34886,,,
3/20/2019,1,3885,2019,3,2,QTR1,weekday,summer,1,174,202,221,280,3885,,,
3/20/2019,2,28774,2019,3,2,QTR1,weekday,summer,1,174,202,221,280,28774,,,
3/21/2019,1,1357,2019,3,3,QTR1,weekday,summer,0,173,201,220,279,1357,,,
3/21/2019,2,21543,2019,3,3,QTR1,weekday,summer,0,173,201,220,279,21543,,,
3/22/2019,1,3032,2019,3,4,QTR1,weekday,summer,354,172,200,219,278,3032,,,
3/22/2019,2,26322,2019,3,4,QTR1,weekday,summer,354,172,200,219,278,26322,,,
3/23/2019,1,2790,2019,3,5,QTR1,weekday,summer,353,171,199,218,277,2790,,,
3/23/2019,2,32255,2019,3,5,QTR1,weekday,summer,353,171,199,218,277,32255,,,
3/24/2019,1,1723,2019,3,6,QTR1,weekend,summer,352,170,198,217,276,1723,,,
3/24/2019,2,30927,2019,3,6,QTR1,weekend,summer,352,170,198,217,276,30927,,,
3/25/2019,1,3996,2019,3,0,QTR1,weekday,summer,351,169,197,216,275,3996,,,
3/25/2019,2,29637,2019,3,0,QTR1,weekday,summer,351,169,197,216,275,29637,,,
3/26/2019,1,3474,2019,3,1,QTR1,weekday,summer,350,168,196,215,274,3474,,,
3/26/2019,2,33167,2019,3,1,QTR1,weekday,summer,350,168,196,215,274,33167,,,
3/27/2019,1,3593,2019,3,2,QTR1,weekday,summer,349,167,195,214,273,3593,,,
3/27/2019,2,32126,2019,3,2,QTR1,weekday,summer,349,167,195,214,273,32126,,,
3/28/2019,1,3439,2019,3,3,QTR1,weekday,summer,348,166,194,213,272,3439,,,
3/28/2019,2,30723,2019,3,3,QTR1,weekday,summer,348,166,194,213,272,30723,,,
3/29/2019,1,3528,2019,3,4,QTR1,weekday,summer,347,165,193,212,271,3528,,,
3/29/2019,2,26324,2019,3,4,QTR1,weekday,summer,347,165,193,212,271,26324,,,
3/30/2019,1,3063,2019,3,5,QTR1,weekday,summer,346,164,192,211,270,3063,,,
3/30/2019,2,11251,2019,3,5,QTR1,weekday,summer,346,164,192,211,270,11251,,,
3/31/2019,1,4871,2019,3,6,QTR1,weekend,summer,345,163,191,210,269,4871,,,
3/31/2019,2,1357,2019,3,6,QTR1,weekend,summer,345,163,191,210,269,1357,,,
4/1/2019,1,772,2019,4,0,QTR2,weekday,summer,344,162,190,209,268,772,,,
4/1/2019,2,4097,2019,4,0,QTR2,weekday,summer,344,162,190,209,268,4097,,,
4/2/2019,1,3164,2019,4,1,QTR2,weekday,summer,343,161,189,208,267,3164,,,
4/2/2019,2,4811,2019,4,1,QTR2,weekday,summer,343,161,189,208,267,4811,,,
4/3/2019,1,3880,2019,4,2,QTR2,weekday,summer,342,160,188,207,266,3880,,,
4/3/2019,2,4022,2019,4,2,QTR2,weekday,summer,342,160,188,207,266,4022,,,
4/4/2019,1,3742,2019,4,3,QTR2,weekday,summer,341,159,187,206,265,3742,,,
4/4/2019,2,4086,2019,4,3,QTR2,weekday,summer,341,159,187,206,265,4086,,,
4/5/2019,1,4424,2019,4,4,QTR2,weekday,summer,340,158,186,205,264,4424,,,
4/5/2019,2,3828,2019,4,4,QTR2,weekday,summer,340,158,186,205,264,3828,,,
4/6/2019,1,4187,2019,4,5,QTR2,weekday,summer,339,157,185,204,263,4187,,,
4/6/2019,2,3038,2019,4,5,QTR2,weekday,summer,339,157,185,204,263,3038,,,
4/7/2019,1,2030,2019,4,6,QTR2,weekend,summer,338,156,184,203,262,2030,,,
4/7/2019,2,3233,2019,4,6,QTR2,weekend,summer,338,156,184,203,262,3233,,,
